,Price,City,Date,Brand,Model,Storage,Stat
23687,3950,Settat,24 Septembre,xiaomi,xiaomi ,8,Bon état
23688,1300,Casablanca,24 Septembre,Redmi,Redmi Note 8,64,Neuf
23689,3200,Casablanca,24 Septembre,iphone,iphone 8,64,Bon état
23690,7400,Casablanca,24 Septembre,iphone,iphone 11 pro max,256,Bon état
23691,2500,Rabat,24 Septembre,iphone,iphone 8,64,Bon état
23692,1350,Casablanca,24 Septembre,iphone,iphone 7,32,Bon état
23693,1900,Casablanca,24 Septembre,iphone,iphone 7,8,Bon état
23694,350,El Jadida,24 Septembre,iphone,iphone 4,8,Neuf
23695,1950,Casablanca,24 Septembre,samsung,samsung galaxy a5,8,Bon état
23696,7200,Rabat,24 Septembre,iphone,iphone 11 pro max,64,Bon état
23697,2000,Casablanca,24 Septembre,iphone,iphone 7,32,Bon état
23698,1500,Meknès,24 Septembre,iphone,iphone 7,8,Bon état
23699,3100,Kénitra,24 Septembre,iphone,iphone xs,64,Bon état
23700,3800,Meknès,24 Septembre,oppo,oppo reno,8,Neuf
23701,5300,Agadir,24 Septembre,iphone,iphone 11,64,Bon état
23702,3500,Marrakech,24 Septembre,iphone,iphone 8,256,Bon état
23703,1700,Casablanca,24 Septembre,iphone,iphone 7,8,Bon état
23704,3100,Rabat,24 Septembre,iphone,iphone x,64,Bon état
23705,7200,Casablanca,24 Septembre,iphone,iphone 11 pro max,64,Neuf
23707,5800,Salé,24 Septembre,iphone,iphone 11 pro,64,Bon état
23708,2700,Casablanca,24 Septembre,iphone,iphone x,64,Bon état
23709,1450,Marrakech,24 Septembre,iphone,iphone 7,32,Bon état
23710,1500,Casablanca,24 Septembre,iphone,iphone 8,64,Bon état
23711,3000,Marrakech,24 Septembre,samsung,samsung note 9,8,Neuf
23712,2849,Marrakech,24 Septembre,iphone,iphone 8,32,Bon état
23713,1550,Rabat,24 Septembre,iphone,iphone 7,8,Neuf
23714,6500,Kénitra,24 Septembre,iphone,iphone 11,8,Neuf
23715,9900,Kénitra,24 Septembre,iphone,iphone 12 pro max,8,Bon état
23716,1300,Agadir,24 Septembre,samsung,samsung a02,32,Neuf
23717,3200,Fès,24 Septembre,iphone,iphone 8,32,Bon état
23718,5000,Agadir,24 Septembre,iphone,iphone 11 pro max,256,Neuf
23719,1850,Casablanca,24 Septembre,huawei,huawei p,8,Neuf
23720,14000,Marrakech,24 Septembre,iphone,iphone 12 pro max,256,Bon état
23721,3250,Casablanca,24 Septembre,iphone,iphone x,256,Bon état
23722,3250,Casablanca,24 Septembre,iphone,iphone x,256,Bon état
23723,1300,Meknès,24 Septembre,iphone,iphone 7,32,Neuf
23724,3850,Rabat,24 Septembre,iphone,iphone x,32,Bon état
23725,4900,Casablanca,24 Septembre,iphone,iphone xs max,64,Bon état
23726,1900,El Jadida,23 Septembre,iphone,iphone 8,64,Bon état
23727,1700,Casablanca,23 Septembre,iphone,iphone 7,8,Bon état
23728,1800,Casablanca,23 Septembre,iphone,iphone 13 pro max,32,Neuf
23729,2300,Fès,23 Septembre,iphone,iphone 7,32,Bon état
23730,450,Mohammedia,23 Septembre,iphone,iphone 4,16,Bon état
23731,5000,Casablanca,23 Septembre,iphone,iphone 11,256,Bon état
23732,3900,Casablanca,23 Septembre,samsung,samsung galaxy s20,8,Bon état
23733,2200,Casablanca,23 Septembre,iphone,iphone 8,64,Bon état
23734,8200,El Jadida,23 Septembre,iphone,iphone 12,8,Neuf
23735,1950,Tanger,23 Septembre,samsung,samsung a5,8,Bon état
23736,8300,El Jadida,23 Septembre,iphone,iphone 12,8,Neuf
23737,9900,Marrakech,23 Septembre,iphone,iphone 12 pro max,8,Bon état
23738,2900,Casablanca,23 Septembre,iphone,iphone x,64,Bon état
23739,4600,Casablanca,23 Septembre,iphone,iphone xs max,256,Neuf
23740,800,Tétouan,23 Septembre,samsung,samsung galaxy s6,32,Bon état
23741,2700,Casablanca,23 Septembre,iphone,iphone 12 pro max,256,Neuf
23742,2400,Tétouan,23 Septembre,iphone,iphone 7,256,Bon état
23743,800,Fès,23 Septembre,iphone,iphone 7,32,Bon état
23744,2200,Agadir,23 Septembre,xiaomi,xiaomi ,8,Bon état
23745,800,Tétouan,23 Septembre,samsung,samsung galaxy s6,32,Bon état
23746,2900,Rabat,23 Septembre,huawei,huawei nova 7,256,Bon état
23747,1000,Casablanca,23 Septembre,iphone,iphone 7,8,Bon état
23748,6200,Casablanca,23 Septembre,iphone,iphone 11,64,Bon état
23749,3100,Oujda,23 Septembre,iphone,iphone x,256,Bon état
23750,1800,Agadir,23 Septembre,Redmi,Redmi Note 9,8,Bon état
23751,2400,Casablanca,23 Septembre,huawei,huawei p,8,Bon état
23752,3000,Salé,23 Septembre,iphone,iphone x,32,Bon état
23753,6200,Oujda,23 Septembre,iphone,iphone 12,8,Bon état
23754,5300,Agadir,23 Septembre,samsung,samsung galaxy s20,8,Bon état
23755,1700,Casablanca,23 Septembre,Redmi,Redmi Note 8,8,Bon état
23756,2100,Casablanca,23 Septembre,iphone,iphone 7,8,Bon état
23757,7000,El Jadida,23 Septembre,iphone,iphone 11 pro max,64,Bon état
23758,1650,Marrakech,23 Septembre,xiaomi,xiaomi ,64,Neuf
23759,600,Salé,23 Septembre,samsung,samsung a5,32,Bon état
23760,2250,Casablanca,23 Septembre,Redmi,Redmi Note 9,8,Bon état
23761,400,Salé,23 Septembre,samsung,samsung a3,16,Bon état
23762,10000,Casablanca,23 Septembre,iphone,iphone 12 pro,8,Neuf
23763,8000,Rabat,23 Septembre,iphone,iphone 11 pro,256,Neuf
23764,600,Casablanca,23 Septembre,HTC,HTC,32,Bon état
23765,1900,Casablanca,23 Septembre,samsung,samsung a5,32,Bon état
23766,6700,Rabat,23 Septembre,iphone,iphone 11 pro max,64,Bon état
23767,7800,Casablanca,23 Septembre,iphone,iphone 11 pro max,32,Bon état
23768,7900,El Jadida,23 Septembre,iphone,iphone 12,8,Neuf
23769,1000,Marrakech,23 Septembre,iphone,iphone 7,32,Bon état
23770,3500,Agadir,23 Septembre,iphone,iphone xs,64,Bon état
23771,1300,Marrakech,23 Septembre,iphone,iphone 7,32,Bon état
23772,450,Casablanca,23 Septembre,iphone,iphone se,32,Bon état
23773,900,Casablanca,23 Septembre,xiaomi,xiaomi ,32,Bon état
23774,1100,Oujda,23 Septembre,iphone,iphone 7,32,Bon état
23775,3800,Casablanca,23 Septembre,iphone,iphone x,256,Bon état
23776,2000,Casablanca,23 Septembre,oppo,oppo a9,8,Bon état
23777,2200,Tanger,23 Septembre,huawei,huawei nova 7,8,Bon état
23778,1600,Taza,23 Septembre,sony,sony xperia x,64,Bon état
23779,950,Rabat,23 Septembre,samsung,samsung a5,32,Bon état
23780,6800,Rabat,23 Septembre,iphone,iphone 11,8,Bon état
23781,1200,Marrakech,23 Septembre,samsung,samsung a5,8,Bon état
23782,4200,Casablanca,23 Septembre,iphone,iphone xs,512,Neuf
23783,1100,Marrakech,23 Septembre,samsung,samsung a5,32,Bon état
23784,1200,Marrakech,23 Septembre,samsung,samsung a5,32,Bon état
23785,600,Casablanca,23 Septembre,samsung,samsung a3,16,Bon état
23786,1050,Rabat,23 Septembre,samsung,samsung s7,32,Bon état
23787,1200,Casablanca,23 Septembre,huawei,huawei Y7 Prime,64,Bon état
23788,1400,Tétouan,23 Septembre,xiaomi,xiaomi ,64,Neuf
23789,13500,Casablanca,23 Septembre,iphone,iphone 12 pro max,512,Neuf
23791,4300,Fès,23 Septembre,iphone,iphone x,256,Bon état
23792,4700,Marrakech,23 Septembre,samsung,samsung s20,8,Neuf
23793,6900,Rabat,23 Septembre,iphone,iphone 11 pro max,32,Bon état
23794,8000,Rabat,23 Septembre,iphone,iphone 12 pro,32,Bon état
23795,13500,Casablanca,23 Septembre,iphone,iphone 12 pro max,512,Neuf
23796,2100,Kénitra,23 Septembre,huawei,huawei nova 7,8,Neuf
23797,2550,Oujda,23 Septembre,iphone,iphone 7,256,Bon état
23798,4600,Casablanca,23 Septembre,samsung,samsung s20,8,Bon état
23799,2400,Casablanca,23 Septembre,iphone,iphone se,32,Bon état
23800,2400,Meknès,23 Septembre,iphone,iphone x,64,Bon état
23801,2500,Marrakech,23 Septembre,oppo,oppo a9,8,Bon état
23802,6000,Casablanca,23 Septembre,iphone,iphone 11,8,Bon état
23803,4000,Casablanca,23 Septembre,iphone,iphone xs,64,Bon état
23804,800,Casablanca,23 Septembre,iphone,iphone x,32,Neuf
23805,5500,Agadir,23 Septembre,iphone,iphone 11,64,Bon état
23806,4500,Casablanca,23 Septembre,iphone,iphone 11,32,Bon état
23807,12000,Agadir,23 Septembre,iphone,iphone 11 pro max,32,Bon état
23808,1250,Casablanca,23 Septembre,xiaomi,xiaomi ,64,Bon état
23809,6700,Casablanca,23 Septembre,iphone,iphone 12,8,Bon état
23810,1300,Tanger,23 Septembre,iphone,iphone 6s,64,Bon état
23811,750,Casablanca,23 Septembre,samsung,samsung s4,32,Bon état
23812,1500,Casablanca,23 Septembre,huawei,huawei p,8,Bon état
23813,9400,Rabat,23 Septembre,iphone,iphone 12 pro,8,Neuf
23814,7500,Safi,23 Septembre,iphone,iphone 11 pro max,256,Bon état
23815,2100,Agadir,22 Septembre,iphone,iphone 8,64,Bon état
23816,2600,Casablanca,22 Septembre,iphone,iphone x,64,Bon état
23817,1000,Tétouan,22 Septembre,iphone,iphone 7,32,Bon état
23818,2800,Salé,22 Septembre,xiaomi,xiaomi ,8,Neuf
23819,1600,Casablanca,22 Septembre,iphone,iphone x,64,Bon état
23820,1600,Casablanca,22 Septembre,iphone,iphone x,64,Bon état
23821,3300,Rabat,22 Septembre,iphone,iphone 8,64,Bon état
23822,15000,Rabat,22 Septembre,iphone,iphone 13 pro,8,Neuf
23823,4200,Agadir,22 Septembre,iphone,iphone xs,64,Neuf
23824,1100,Rabat,22 Septembre,iphone,iphone 7,32,Bon état
23825,15000,Tanger,22 Septembre,iphone,iphone 12 pro max,256,Bon état
23826,3000,Rabat,22 Septembre,iphone,iphone 8,64,Bon état
23827,4900,Rabat,22 Septembre,iphone,iphone xs,64,Bon état
23828,4699,Casablanca,22 Septembre,iphone,iphone xs,256,Neuf
23829,1700,Casablanca,22 Septembre,Redmi,Redmi Note 9,32,Bon état
23830,3000,Casablanca,22 Septembre,iphone,iphone x,256,Bon état
23831,6700,Casablanca,22 Septembre,iphone,iphone 12,64,Neuf
23832,2000,El Jadida,22 Septembre,iphone,iphone 7,8,Bon état
23833,2300,Meknès,22 Septembre,iphone,iphone 8,64,Bon état
23834,1250,Kénitra,22 Septembre,iphone,iphone 6s,32,Bon état
23835,10500,Casablanca,22 Septembre,iphone,iphone 12 pro max,8,Neuf
23836,2200,Casablanca,22 Septembre,oppo,oppo reno,8,Bon état
23837,8900,Nador,22 Septembre,iphone,iphone 12 pro,8,Neuf
23838,1600,Casablanca,22 Septembre,huawei,huawei Y8p,8,Neuf
23839,1100,Nador,22 Septembre,huawei,huawei Y6P,64,Bon état
23840,3500,Casablanca,22 Septembre,iphone,iphone 8,256,Bon état
23841,3000,Fès,22 Septembre,iphone,iphone se,64,Bon état
23842,1900,Fès,22 Septembre,huawei,huawei nova 7,8,Bon état
23843,7000,Marrakech,22 Septembre,iphone,iphone 11,8,Neuf
23844,3200,Rabat,22 Septembre,iphone,iphone x,64,Neuf
23845,850,Rabat,22 Septembre,huawei,huawei p,32,Bon état
23846,1400,Salé,22 Septembre,huawei,huawei Y7 Prime,64,Neuf
23847,900,Fès,22 Septembre,iphone,iphone 7,32,Bon état
23848,2400,El Jadida,22 Septembre,Redmi,Redmi 6,8,Bon état
23849,2400,El Jadida,22 Septembre,Redmi,Redmi 6,8,Bon état
23850,2400,El Jadida,22 Septembre,Redmi,Redmi 6,32,Bon état
23851,1300,Casablanca,22 Septembre,samsung,samsung galaxy a21s,64,Bon état
23852,3100,Casablanca,22 Septembre,iphone,iphone 8,64,Bon état
23853,8200,Casablanca,22 Septembre,iphone,iphone 11,64,Bon état
23854,3500,Casablanca,22 Septembre,iphone,iphone 8,64,Bon état
23855,2500,Rabat,22 Septembre,huawei,huawei p,8,Neuf
23856,4500,Marrakech,22 Septembre,xiaomi,xiaomi ,8,Neuf
23857,7800,Rabat,22 Septembre,iphone,iphone 11 pro max,64,Neuf
23858,8200,El Jadida,22 Septembre,iphone,iphone 11 pro max,256,Neuf
23859,800,Marrakech,22 Septembre,huawei,huawei p,32,Bon état
23860,2050,Casablanca,22 Septembre,huawei,huawei p,8,Neuf
23861,7600,Meknès,22 Septembre,iphone,iphone 11 pro max,32,Bon état
23862,2650,Agadir,22 Septembre,iphone,iphone 7,256,Bon état
23863,750,Casablanca,22 Septembre,iphone,iphone 6s,32,Bon état
23864,7850,Meknès,22 Septembre,iphone,iphone 11 pro max,32,Bon état
23865,7500,Kénitra,22 Septembre,iphone,iphone 11 pro,256,Bon état
23866,1300,Meknès,22 Septembre,samsung,samsung a3,64,Bon état
23868,1500,Meknès,22 Septembre,huawei,huawei p,8,Bon état
23869,600,Marrakech,22 Septembre,iphone,iphone 5,16,Bon état
23870,7100,Casablanca,22 Septembre,iphone,iphone 12,8,Bon état
23871,350,Casablanca,22 Septembre,nokia,nokia 1,8,Neuf
23872,9800,Rabat,22 Septembre,iphone,iphone 12 pro,256,Neuf
23873,1100,Kénitra,22 Septembre,samsung,samsung s7,32,Neuf
23874,1100,Casablanca,22 Septembre,samsung,samsung a02,64,Bon état
23875,5000,Casablanca,22 Septembre,iphone,iphone 11 pro,64,Bon état
23876,7100,Casablanca,22 Septembre,iphone,iphone 11 pro max,64,Bon état
23877,850,Agadir,22 Septembre,samsung,samsung note 4,32,Bon état
23878,1000,Tanger,22 Septembre,oppo,oppo a1,32,Bon état
23879,1700,Agadir,22 Septembre,realme,realme 7,8,Bon état
23880,3250,Marrakech,22 Septembre,iphone,iphone x,64,Bon état
23881,550,Casablanca,22 Septembre,samsung,samsung a5,32,Neuf
23882,3500,Khouribga,22 Septembre,iphone,iphone x,64,Bon état
23883,1200,Rabat,22 Septembre,samsung,Samsung A12,64,Bon état
23884,2900,Casablanca,22 Septembre,iphone,iphone 8,64,Neuf
23885,5700,Casablanca,22 Septembre,iphone,iphone 11,8,Bon état
23886,6000,Salé,22 Septembre,iphone,iphone 11,256,Neuf
23887,1800,Casablanca,22 Septembre,iphone,iphone 13 pro max,32,Neuf
23888,7500,El Jadida,22 Septembre,iphone,iphone 12,8,Bon état
23889,1850,Kénitra,22 Septembre,iphone,iphone 7,32,Bon état
23890,340,Agadir,22 Septembre,iphone,iphone 5,16,Bon état
23891,2600,Rabat,22 Septembre,oppo,oppo reno,8,Neuf
23892,2500,Casablanca,22 Septembre,iphone,iphone 8,256,Bon état
23895,8000,Marrakech,22 Septembre,iphone,iphone 11 pro max,256,Neuf
23896,6000,Casablanca,22 Septembre,iphone,iphone xs max,256,Neuf
23897,250,Casablanca,22 Septembre,samsung,samsung s4,8,Bon état
23898,2900,Rabat,22 Septembre,oppo,oppo reno,8,Bon état
23899,7500,Casablanca,22 Septembre,iphone,iphone 11 pro,256,Bon état
23900,1100,Meknès,22 Septembre,oppo,oppo a1,32,Neuf
23901,2000,Tanger,22 Septembre,iphone,iphone 8,64,Bon état
23902,2500,Casablanca,22 Septembre,huawei,huawei Y9s,8,Neuf
23903,8000,Marrakech,22 Septembre,samsung,samsung s20,8,Neuf
23904,7400,Marrakech,22 Septembre,iphone,iphone 11 pro max,64,Bon état
23905,4500,Casablanca,22 Septembre,samsung,samsung s20,8,Bon état
23906,550,Casablanca,22 Septembre,iphone,iphone 5,16,Bon état
23907,5400,Casablanca,22 Septembre,iphone,iphone 11,8,Bon état
23908,7400,Rabat,22 Septembre,iphone,iphone 11,256,Neuf
23909,1600,Casablanca,22 Septembre,Redmi,Redmi Note 9,32,Bon état
23910,1600,Tanger,22 Septembre,samsung,samsung galaxy a5,8,Bon état
23911,7600,Casablanca,22 Septembre,iphone,iphone 11 pro max,64,Bon état
23912,6500,Fès,22 Septembre,iphone,iphone 11 pro,32,Bon état
23913,1100,Casablanca,22 Septembre,oppo,oppo a1,32,Bon état
23914,1589,El Jadida,22 Septembre,huawei,huawei Y8s,64,Bon état
23915,1599,El Jadida,22 Septembre,huawei,huawei Y8s,64,Bon état
23916,4500,Casablanca,22 Septembre,iphone,iphone x,64,Bon état
23917,3600,Marrakech,22 Septembre,iphone,iphone x,64,Bon état
23918,4300,Casablanca,22 Septembre,iphone,iphone x,8,Neuf
23919,1400,Casablanca,22 Septembre,iphone,iphone 6s,8,Bon état
23920,1300,Casablanca,22 Septembre,iphone,iphone 6s,64,Bon état
23921,3000,Casablanca,22 Septembre,iphone,iphone 8,64,Bon état
23922,5200,Casablanca,22 Septembre,iphone,iphone 11,32,Bon état
23923,3000,Casablanca,22 Septembre,iphone,iphone 8,64,Bon état
23924,1200,Casablanca,22 Septembre,Redmi,Redmi Note 8,64,Neuf
23925,10000,Agadir,22 Septembre,iphone,iphone 12 pro,8,Bon état
23926,5200,Rabat,22 Septembre,iphone,iphone 11,64,Bon état
23927,1200,Tanger,22 Septembre,iphone,iphone 6s,16,Bon état
23928,4799,Casablanca,22 Septembre,iphone,iphone xs max,256,Neuf
23929,5500,Casablanca,22 Septembre,iphone,iphone xs max,256,Bon état
23930,1400,Casablanca,22 Septembre,huawei,huawei Y8p,8,Bon état
23931,1400,Salé,21 Septembre,samsung,Samsung A12,8,Neuf
23932,1200,Salé,21 Septembre,samsung,samsung galaxy a02,32,Bon état
23933,4600,Casablanca,21 Septembre,iphone,iphone x,8,Bon état
23934,2900,Agadir,21 Septembre,iphone,iphone 8,64,Bon état
23935,3500,Rabat,21 Septembre,iphone,iphone xs,256,Bon état
23936,2800,Kénitra,21 Septembre,iphone,iphone se,64,Bon état
23937,900,Fès,21 Septembre,iphone,iphone 6s,64,Bon état
23938,2600,Casablanca,21 Septembre,iphone,iphone se,64,Bon état
23939,6200,Casablanca,21 Septembre,iphone,iphone 11 pro,64,Bon état
23940,5200,Meknès,21 Septembre,iphone,iphone 11,64,Bon état
23941,500,Tanger,21 Septembre,samsung,samsung j3,16,Bon état
23942,2600,Casablanca,21 Septembre,iphone,iphonese 2020,64,Neuf
23943,3900,Casablanca,21 Septembre,iphone,iphone xs,64,Bon état
23944,500,Rabat,21 Septembre,iphone,iphone 5,16,Bon état
23945,3200,Casablanca,21 Septembre,iphone,iphone 8,64,Bon état
23946,1200,Casablanca,21 Septembre,iphone,iphone 6s,64,Bon état
23947,3600,Casablanca,21 Septembre,iphone,iphone x,256,Bon état
23948,2000,Casablanca,21 Septembre,huawei,huawei p,8,Bon état
23949,2000,Kénitra,21 Septembre,iphone,iphone 7,32,Bon état
23950,1900,Casablanca,21 Septembre,iphone,iphone 8,64,Neuf
23951,4700,Casablanca,21 Septembre,iphone,iphone 11,64,Bon état
23952,2300,Casablanca,21 Septembre,samsung,samsung a5,32,Bon état
23953,1800,Salé,21 Septembre,xiaomi,xiaomi ,8,Bon état
23954,5500,Rabat,21 Septembre,iphone,iphone xs max,256,Bon état
23955,1000,Casablanca,21 Septembre,huawei,huawei Y7 Prime,32,Neuf
23956,1000,Casablanca,21 Septembre,huawei,huawei Y7 Prime,32,Neuf
23957,3700,Agadir,21 Septembre,samsung,samsung note 9,8,Bon état
23958,500,Tanger,21 Septembre,iphone,iphone 6s,16,Neuf
23959,1590,Casablanca,21 Septembre,huawei,huawei Y8p,8,Bon état
23960,2800,Mohammedia,21 Septembre,oppo,oppo a9,8,Bon état
23961,8000,Marrakech,21 Septembre,iphone,iphone 11 pro max,256,Bon état
23962,1590,Rabat,21 Septembre,huawei,huawei Y8p,8,Bon état
23963,2300,Marrakech,21 Septembre,iphone,iphone 8,256,Bon état
23964,1600,Casablanca,21 Septembre,samsung,samsung a3,64,Neuf
23965,1600,Casablanca,21 Septembre,samsung,samsung galaxy a3,64,Neuf
23966,1500,Casablanca,21 Septembre,oppo,oppo a5,64,Neuf
23967,1850,Oujda,21 Septembre,iphone,iphone 7,8,Bon état
23968,2800,Casablanca,21 Septembre,iphone,iphone 8,64,Neuf
23969,1000,Marrakech,21 Septembre,iphone,iphone 6s,16,Bon état
23970,2100,Meknès,21 Septembre,huawei,huawei p,8,Bon état
23971,400,Casablanca,21 Septembre,iphone,iphone 5,8,Bon état
23972,1800,Marrakech,21 Septembre,oppo,oppo reno,8,Bon état
23973,1150,Casablanca,21 Septembre,xiaomi,xiaomi ,64,Bon état
23974,800,Casablanca,21 Septembre,oppo,oppo a3s,16,Bon état
23975,5500,Tanger,21 Septembre,iphone,iphone 11,256,Bon état
23976,2200,Kénitra,21 Septembre,oppo,oppo a9,8,Neuf
23977,4100,Casablanca,21 Septembre,iphone,iphone xs,256,Bon état
23978,3400,Casablanca,21 Septembre,iphone,iphone x,256,Neuf
23979,3400,Casablanca,21 Septembre,iphone,iphone x,256,Neuf
23980,4000,Casablanca,21 Septembre,iphone,iphone xs,256,Bon état
23981,1900,Oujda,21 Septembre,Redmi,Redmi Note 8,8,Bon état
23982,3600,Tanger,21 Septembre,iphone,iphone x,64,Bon état
23983,3600,Casablanca,21 Septembre,iphone,iphone 8,64,Bon état
23984,1700,Casablanca,21 Septembre,oppo,oppo a7,8,Bon état
23985,1700,Meknès,21 Septembre,huawei,huawei p,8,Bon état
23986,5900,Casablanca,21 Septembre,iphone,iphone 11,64,Neuf
23988,2300,Tanger,21 Septembre,samsung,samsung note 8,64,Neuf
23989,2100,Casablanca,21 Septembre,iphone,iphone 7,8,Bon état
23991,3550,Agadir,21 Septembre,iphone,iphone x,32,Neuf
23992,3000,Marrakech,21 Septembre,iphone,iphone xs max,256,Bon état
23993,4700,Casablanca,21 Septembre,huawei,huawei p,256,Bon état
23994,3200,Oujda,21 Septembre,samsung,samsung note 9,8,Bon état
23995,7500,Casablanca,21 Septembre,iphone,iphone 11 pro max,64,Bon état
23996,2800,Tanger,21 Septembre,iphone,iphone x,32,Bon état
23997,1900,Casablanca,21 Septembre,realme,realme 7,8,Neuf
23998,5000,Casablanca,21 Septembre,huawei,huawei p,256,Bon état
23999,4900,Casablanca,21 Septembre,iphone,iphone xs max,256,Bon état
24000,5300,Casablanca,21 Septembre,iphone,iphone 11,64,Bon état
24001,6200,Marrakech,21 Septembre,iphone,iphone 12 mini,8,Neuf
24002,1300,Marrakech,21 Septembre,Redmi,Redmi Note 8,64,Neuf
24003,1700,Rabat,21 Septembre,samsung,samsung a21s,8,Neuf
24004,6900,Casablanca,21 Septembre,iphone,iphone 11 pro,512,Bon état
24005,3400,Casablanca,21 Septembre,samsung,samsung s20,32,Neuf
24006,6900,Casablanca,21 Septembre,iphone,iphone 12,64,Neuf
24007,1550,Rabat,21 Septembre,samsung,samsung a3,32,Bon état
24008,2700,Casablanca,21 Septembre,samsung,samsung a71,8,Bon état
24009,2100,Casablanca,21 Septembre,iphone,iphone 8,8,Bon état
24010,2100,Casablanca,21 Septembre,huawei,huawei p,8,Bon état
24011,3200,Kénitra,21 Septembre,iphone,iphone x,64,Bon état
24012,5000,Casablanca,21 Septembre,iphone,iphone 11,64,Bon état
24013,4600,Rabat,21 Septembre,iphone,iphone xs max,64,Bon état
24014,800,Casablanca,21 Septembre,iphone,iphone 6s,16,Bon état
24015,1200,Casablanca,21 Septembre,samsung,samsung a02,32,Bon état
24016,3000,Oujda,21 Septembre,samsung,samsung a71,8,Bon état
24017,4300,Rabat,21 Septembre,iphone,iphone xs,64,Bon état
24018,900,Salé,21 Septembre,iphone,iphone 7,32,Bon état
24019,5700,Marrakech,21 Septembre,iphone,iphone 11,64,Bon état
24020,2100,Casablanca,21 Septembre,iphone,iphone 8,64,Bon état
24021,4200,Casablanca,21 Septembre,iphone,iphone xs,32,Bon état
24022,2200,Casablanca,21 Septembre,iphone,iphone 8,64,Bon état
24023,2200,Casablanca,21 Septembre,iphone,iphone 8,64,Bon état
24024,6500,Casablanca,21 Septembre,iphone,iphone 11 pro,64,Bon état
24025,1500,Oujda,21 Septembre,huawei,huawei p,8,Bon état
